right_votes_24,right_votes_19,right_votes_14,total_votes_24,total_votes_19,total_votes_14,CNTR_CODE,lon,lat
54,91,70,650,661,763,FI,29.4,65.6
515,1125,1040,6120,6535,6634,FI,22.1,61.3
10,12,9,95,98,96,FI,27.2,69.6
39,72,44,359,384,489,FI,28.6,65.1
393,745,637,4408,4572,4572,FI,22.2,61.1
185,395,354,2542,2793,2501,FI,30.3,62.3
78,142,129,721,816,857,FI,29.4,63.8
22,28,22,230,217,237,FI,25.5,67.6
26,51,37,250,279,314,FI,27.3,65.5
149,325,257,1763,2140,1917,FI,29.9,62.1
305,526,414,2935,3326,3224,FI,24.8,64.2
473,874,698,4399,4981,5020,FI,22.8,61.1
1495,2899,3048,23973,22924,19759,FI,25.5,62.1
53,80,96,612,708,806,FI,27.3,66.7
21,27,21,220,208,227,FI,25.6,68.1
28,41,30,403,387,414,FI,24.3,67.6
884,1818,1314,8836,8727,8087,FI,23.3,61.6
273,547,517,3672,4058,3979,FI,27,62
8,9,6,52,56,54,FI,22.3,68.5
622,1320,1423,7049,7592,7435,FI,27.2,60.9
707,1410,1260,9963,9468,8641,FI,28.2,61.1
4435,7589,6670,66846,60415,53123,FI,24,61.7
319,617,545,3512,3720,3835,FI,27,63.4
17,19,14,113,123,117,FI,21.4,69.1
18,22,24,146,145,177,FI,28.8,67.1
707,1160,898,6439,6617,6524,FI,23.5,60.7
169,443,478,2551,2696,2745,FI,25.3,62.7
112,212,205,1365,1499,1549,FI,24.4,62.5
2330,3816,2953,28708,26852,24719,FI,25.9,65.3
155,225,161,1612,1612,1597,FI,24.8,66.9
189,392,329,2559,2875,2814,FI,28.8,61.8
327,636,600,4370,4845,4802,FI,27.6,61.8
1486,3482,3729,17556,18287,18011,FI,27.2,60.6
21,35,28,288,285,322,FI,30.1,65.7
299,640,397,3007,3358,3392,FI,27,64
72,195,158,870,1064,1069,FI,25,63.1
2864,5969,5374,33753,34179,32105,FI,25.8,61.1
408,760,485,3253,3631,3600,FI,23.7,62.5
713,1330,1042,7309,7690,7725,FI,23.5,61
141,202,142,1279,1305,1325,FI,25.2,66.2
41,61,54,494,503,568,FI,28.7,66.4
19,23,17,165,166,152,FI,26.3,69
526,966,908,6602,6621,6292,FI,27.5,63.2
22,52,25,265,278,340,FI,27.8,65
1600,2828,2403,16510,16514,15611,FI,24.3,60.5
80,170,189,804,924,964,FI,29.9,63.4
6,7,5,52,54,53,FI,27.8,70
94,172,126,865,931,951,FI,28.7,63.8
22,33,28,286,284,325,FI,27,65.9
704,1259,983,7740,7477,6705,FI,24.4,61.5
41,77,46,384,410,525,FI,29.1,64.9
190,512,568,2686,2872,2905,FI,26.1,62.8
123,285,287,1573,1764,1715,FI,26.6,62.6
138,278,262,1829,1765,1779,FI,28.5,61.4
263,524,438,4011,4086,3598,FI,30.9,62.4
142,220,165,1428,1460,1402,FI,26,64.4
13,15,11,110,111,101,FI,27.1,68.9
157,300,303,2003,2152,2207,FI,27.6,62.1
630,1116,870,6867,6831,6610,FI,24,60.9
481,925,763,6665,6769,5965,FI,30.1,62.9
276,492,495,3733,3628,3417,FI,28.5,63
23,28,23,202,197,220,FI,26.4,67.6
226,455,272,2327,2404,2535,FI,24.6,66
645,1199,1135,11290,11692,11560,FI,23.3,60.2
17,20,22,136,135,165,FI,29.2,67.3
101,232,250,1339,1470,1485,FI,26.5,62.1
45,71,62,393,443,491,FI,27.9,65.5
201,394,371,2426,2702,2802,FI,26.9,61.4
31,38,30,274,267,298,FI,26.4,67.8
56,102,103,576,625,619,FI,28.6,63.4
489,950,784,7138,7230,6346,FI,30.2,62.6
63,80,64,365,398,445,FI,30.1,64.3
116,234,131,1114,1196,1221,FI,28.3,64.3
714,1361,1108,7858,7663,6927,FI,23.6,61.9
24,57,28,287,303,365,FI,27.6,64.7
345,715,788,3931,4250,4243,FI,27.1,61.2
60,88,92,653,727,792,FI,27.3,66.5
957,1567,1207,11777,11001,10134,FI,26.4,65.1
36,68,61,588,616,724,FI,24,66.9
527,971,962,7632,7271,6755,FI,27.3,62.9
18,23,18,195,183,199,FI,25.1,67.8
201,388,243,2242,2192,2227,FI,24,66.1
535,1020,928,10116,10972,10930,FI,21.5,62.8
13,15,11,115,118,114,FI,26.5,69.4
723,1410,1605,10641,10247,9041,FI,25.4,62.4
473,879,557,4382,4561,4537,FI,23.4,62.7
1092,2203,1822,13379,13404,12160,FI,23.9,61.2
186,362,332,2023,2252,2184,FI,29.1,62.7
169,354,288,2266,2559,2503,FI,29,62.1
201,509,457,2550,2772,2688,FI,24.7,62
227,420,328,2244,2408,2438,FI,25.1,64.6
182,347,231,1476,1701,1761,FI,24,62.8
788,1387,1144,6707,6986,6859,FI,25.9,60.7
107,193,172,1115,1175,1208,FI,28.1,63.5
1359,2777,2370,15913,17162,16776,FI,22.1,62.9
20,25,28,167,164,203,FI,28.4,66.9
138,281,197,1321,1482,1532,FI,27.5,63.9
17,22,17,185,173,189,FI,24.9,68.1
26,32,26,228,223,249,FI,26.9,68.1
26,41,46,307,341,380,FI,27.8,67
1627,2657,2497,22188,21712,20365,FI,24.3,60.2
79,156,149,804,920,961,FI,29.1,63.6
165,352,295,2256,2552,2478,FI,29.3,61.9
165,314,317,2222,2241,2194,FI,28.2,62.6
64,130,104,703,902,825,FI,24.9,63.4
22,27,30,182,179,221,FI,28.9,66.7
173,326,355,2218,2334,2350,FI,27.4,62.3
910,1831,1943,12147,11936,11324,FI,28.7,61.1
534,869,702,6421,6021,5602,FI,26.6,64.9
12,14,16,97,95,118,FI,29.8,67.5
771,1491,1201,7688,7867,7568,FI,24.9,60.9
15,17,13,127,127,117,FI,28.4,69.6
517,806,620,4037,4228,4090,FI,21.9,60.8
11,13,12,77,82,93,FI,29.1,67.6
12,14,11,105,105,96,FI,27.2,68.7
19,22,17,162,163,149,FI,25.9,68.8
8,9,6,52,56,53,FI,23,68.4
97,203,182,1298,1318,1234,FI,28,61.3
23,34,27,377,373,417,FI,24.4,67.1
10,12,9,66,73,77,FI,28.4,67.8
12,16,13,197,193,217,FI,23.7,67.1
9,10,8,79,81,80,FI,27.8,69.8
178,303,275,1437,1597,1753,FI,23.9,63.3
85,149,86,733,754,755,FI,28.5,64.1
172,390,356,2045,2274,2250,FI,24.5,62.2
219,430,369,3076,3209,2856,FI,29.9,62.4
43,70,57,583,579,652,FI,29.4,65.8
135,275,200,1211,1440,1486,FI,24.2,63
486,1022,806,5193,5394,5411,FI,22.8,61.5
370,698,492,3616,3842,3495,FI,24.9,64
191,386,382,2769,2751,2626,FI,26.9,63.1
162,404,303,1720,1802,1747,FI,25.5,61.3
14,17,13,123,122,125,FI,24.7,68.4
428,781,684,4303,4433,4374,FI,23.9,60.6
332,572,513,6544,6806,6830,FI,22,63.4
217,390,355,4251,4505,4526,FI,22.2,63.3
24,47,34,227,254,286,FI,27.4,65.2
198,371,257,2311,2314,2543,FI,24.4,66.3
242,469,326,2094,2378,2614,FI,23.7,63
232,508,449,2604,2762,2686,FI,24.8,61.7
31,43,50,313,339,399,FI,28.3,66.7
125,278,243,1546,1789,1825,FI,29.5,61.6
9,11,10,60,66,73,FI,29.3,67.8
344,649,556,2899,3195,3055,FI,23.3,62.1
27,50,30,250,267,343,FI,29.8,65.2
260,504,373,2667,2843,2894,FI,25.3,64.3
117,207,209,1572,1757,1842,FI,28.1,61.9
23,27,21,199,197,197,FI,27.1,68.4
102,224,207,1146,1324,1356,FI,26.3,63.4
18,24,18,201,189,204,FI,24.5,67.9
799,1512,1362,9203,9056,8670,FI,25.2,61.1
1182,2009,1713,13962,13515,12468,FI,22.9,60.3
438,902,794,4643,4963,4838,FI,26.4,61.3
134,205,157,1485,1507,1637,FI,24.9,66.6
145,255,241,1391,1547,1610,FI,25.7,63.7
412,878,1037,4798,4902,4807,FI,25.9,62.5
236,327,221,2218,2190,2050,FI,26.5,66.4
285,521,441,3112,3095,2936,FI,25,61.4
333,650,640,4382,4639,4471,FI,27.9,62.4
71,156,114,775,880,933,FI,27,64.4
68,106,70,504,530,557,FI,28.9,64.2
46,94,56,424,477,575,FI,28.8,64.7
477,717,563,3901,4037,4205,FI,22.8,60.8
18,22,17,170,165,165,FI,25.4,68.4
354,657,658,5176,4940,4636,FI,27.8,62.7
73,130,132,639,751,769,FI,29.2,63.3
62,114,116,787,891,934,FI,28.7,62.5
45,74,60,612,608,684,FI,29.7,66
59,91,81,585,633,703,FI,28.5,65.7
332,604,515,3761,3860,3503,FI,29.7,62.6
60,77,62,352,384,428,FI,29.4,64.1
1006,1898,2043,14588,14068,12356,FI,26,62.2
697,1383,1112,7603,7476,7133,FI,23.1,61.3
21,27,20,222,208,227,FI,24.9,67.6
23,40,27,368,351,358,FI,23.7,67.9
33,63,66,333,377,427,FI,27,64.7
731,1374,1004,8099,8407,8203,FI,22.5,63
32,59,36,297,316,406,FI,29.6,64.8
272,534,505,3693,3977,3810,FI,28.7,62.2
236,327,219,2206,2177,2029,FI,25.5,66.5
535,1053,951,7246,7018,6631,FI,27.8,60.9
375,647,603,12204,12730,13609,FI,22.7,63.6
71,126,94,788,790,796,FI,26.7,65.3
17,21,16,150,151,138,FI,28.4,69.3
758,1490,1558,8137,8603,8315,FI,26.5,60.8
77,232,213,1124,1302,1335,FI,26.2,63.2
147,389,395,1988,2126,2118,FI,25,62.2
33,60,44,307,341,389,FI,28,65.3
8,9,7,46,54,55,FI,28.5,67.5
63,85,60,623,605,597,FI,24.9,67.2
195,376,412,2336,2480,2487,FI,26.9,62.3
18942,30807,30129,325714,317735,289278,FI,24.8,60.3
11,13,9,76,82,79,FI,24.2,68.5
17,21,16,151,151,141,FI,27.7,68.6
635,1426,977,7227,7893,8008,FI,24.2,65.8
501,922,920,7441,7014,6520,FI,28.2,63.2
1251,2271,1928,11183,11210,10749,FI,25.5,60.8
341,554,540,7326,7681,7574,FI,23.9,60.1
12,15,11,107,108,100,FI,27.8,69.5
4467,7526,6390,46392,44145,41336,FI,25.1,60.5
179,352,311,1917,2080,2129,FI,27,63.7
2818,2544,0,20698,29082,17573,ES,-2.9,39.3
303,226,0,2930,4670,3212,ES,-5.7,39.6
1688,1390,0,13672,22071,14368,ES,-2.1,37.4
4979,4144,0,103933,127388,90904,ES,-8.2,43.4
1330,1147,0,12003,16296,10435,ES,-4.7,40.4
609,NA,0,11782,NA,13126,ES,1.5,41.7
3321,2554,0,32032,43940,31092,ES,-4.3,37.9
2661,2543,0,23098,28474,19848,ES,-1.8,38.7
3723,3281,0,37293,46297,33758,ES,-4.5,42.1
656,418,0,15918,23056,14361,ES,-8.2,42.7
6925,2701,0,111354,163937,115104,ES,2.2,41.7
123,86,0,1102,1505,1061,ES,-2.1,41.4
1244,480,0,32912,51619,36617,ES,2.7,42.1
216,179,0,2212,3100,2128,ES,-6.7,40.5
2746,2415,0,25426,40239,23157,ES,-6.7,37.3
685,598,0,15355,22530,15085,ES,-7.6,42.6
457,289,0,6156,10430,6875,ES,0.4,41.4
641,495,0,5704,8180,5740,ES,-5.4,41.6
4427,4107,0,41082,53008,38635,ES,-3.7,37.7
31888,29958,0,313794,370970,270736,ES,-5.7,43.4
140,120,0,1155,1655,1020,ES,-3.8,42.9
12331,13583,0,91174,100492,59245,ES,-4.1,40.4
186144,200284,0,1832541,2130811,1489680,ES,-3.7,40.4
618,325,0,29561,39332,26235,ES,-3,43.1
6388,5373,0,75068,96835,67269,ES,-2.5,42.4
1530,985,0,12196,17883,11779,ES,-3.4,39.6
2525,2147,0,24452,35126,23661,ES,-5.7,36.7
1023,778,0,9590,12521,8548,ES,-4.4,41.5
351,240,0,3456,5348,3711,ES,-2.1,38.5
464,281,0,5984,9245,5902,ES,-6.4,38.2
397,338,0,4208,6370,4682,ES,-5.2,39.8
11135,6560,0,372223,471579,329522,ES,-3,43.4
236,128,0,3080,5224,3346,ES,-6,38.6
1717,1167,0,19998,30578,20795,ES,-4.9,37.1
348,213,0,2900,4259,3176,ES,-2.6,39.7
579,395,0,5252,7070,4912,ES,-2,41.9
396,318,0,3680,5083,3410,ES,-5.4,42.8
781,623,0,6403,8305,5634,ES,-4.5,40.9
807,812,0,8616,13051,8829,ES,-3.7,38.3
407,219,0,6240,10224,6681,ES,0.3,41.1
667,531,0,4738,6705,4080,ES,-0.2,41.3
930,579,0,8154,11559,7622,ES,-1.5,41.8
15393,14735,0,152175,179008,135111,ES,-5.7,37.3
1291,1138,0,15222,20858,14344,ES,-6.6,39.6
402,333,0,3091,3969,2602,ES,-1.3,40.2
1384,1043,0,14110,20788,12976,ES,-5.7,39.1
8511,8153,0,84705,101551,73403,ES,-3.8,42.3
515,339,0,3818,5516,3769,ES,-1.4,41.2
150,70,0,2606,4310,3003,ES,0.7,42.2
941,807,0,6569,9818,6155,ES,-2,39.5
1660,1215,0,17736,24054,18469,ES,-5.7,43
166,178,0,1484,2229,1302,ES,-4.8,43.1
21513,10192,0,333236,456255,333280,ES,1.8,41.3
1872,1868,NA,20732,29337,NA,ES,-5.4,36.7
971,578,0,6772,9060,6387,ES,-1.4,39.7
282,183,0,2145,3104,2055,ES,-0.1,41.6
103,79,0,1294,1963,1381,ES,-6.9,39.6
1908,1780,0,17475,21222,15554,ES,-4.8,41.9
85,64,0,2490,4072,2838,ES,-7.1,42
260,169,0,2563,3588,2170,ES,0,40.8
1147,932,0,8501,12292,8442,ES,-2.8,37.2
2635,2503,0,24230,31444,20258,ES,-7,38.7
2443,1505,0,47531,62509,42304,ES,-8.9,42.7
225,171,NA,3122,5174,NA,ES,-5.1,38.8
402,257,0,3120,5011,3605,ES,-3,38.5
2529,1952,0,24469,32872,24175,ES,-3.2,38
762,673,0,5990,8290,5711,ES,-5.2,41.4
1475,1135,0,14041,19214,13792,ES,-4.1,38.8
161,143,0,3751,5962,3875,ES,-7,42.7
232,136,0,2296,3127,2015,ES,-0.4,40.3
177,159,0,2794,4473,2593,ES,0.7,42.5
439,319,0,3872,5369,3589,ES,-4.5,42.9
14325,11090,0,93034,117090,77134,ES,-1,38.2
682,553,0,18087,25267,17807,ES,-7.6,43.6
692,604,0,8283,12969,7760,ES,-6.8,38.5
1716,1331,0,17588,25121,16351,ES,-6.1,40.1
1629,1195,0,11154,17345,12062,ES,-3,38.1
467,463,0,4484,7238,4999,ES,-2.7,38
961,912,0,9098,11643,7928,ES,-1.8,40.3
538,412,0,5117,7559,4985,ES,-6,39.8
391,247,NA,4663,7150,NA,ES,-4.8,38.6
576,496,0,4941,6384,4334,ES,-3.4,42.4
93,58,0,1372,1786,1152,ES,-3.1,42.9
1102,743,0,16699,24068,17478,ES,-6.6,42.7
690,490,0,5126,7577,5032,ES,-3.9,39.4
15790,12531,0,101119,125774,82329,ES,-0.8,37.9
106,93,0,983,1240,828,ES,-0.6,40.5
830,650,NA,6057,9258,NA,ES,-5.3,40
219,133,0,1866,2672,1816,ES,-1.7,40.9
445,386,0,3851,5000,3356,ES,-1.9,39.9
3063,3063,0,30930,41251,28616,ES,-5.8,41.5
2371,1990,0,21308,27530,17729,ES,-1.5,42.1
4286,3569,0,29894,39376,24475,ES,-4.2,39.8
254,183,0,2298,3017,2123,ES,-1.1,40
251,167,0,4305,5827,3855,ES,-1.3,42.5
644,447,0,5908,8579,5444,ES,-6.4,40.7
278,233,0,2403,3585,2228,ES,-6,41.2
1713,1447,0,16739,19372,12750,ES,-3.9,41
325,252,0,2962,4729,3189,ES,-6.3,41.3
258,201,0,2782,3630,2639,ES,-3.2,42.1
2731,2497,0,19135,22202,14267,ES,-3.4,40.8
481,262,0,6637,10644,7025,ES,-5.6,38.7
1330,626,0,103822,136789,91471,ES,-2.5,43.2
2730,2331,0,58659,75952,53440,ES,-8,42.5
190,139,0,1714,2236,1683,ES,-3.8,41.5
7984,4260,0,88144,126630,86047,ES,1,41.1
17685,16135,0,103983,124426,81896,ES,-1.2,37.8
3768,2660,NA,31249,44805,NA,ES,-3.9,37.2
1643,1068,0,17654,26567,16892,ES,-6.3,38.4
2895,2384,0,25701,33586,22362,ES,-1,38.7
493,387,0,3906,5342,3327,ES,-4.3,42.6
363,294,0,3637,5078,3880,ES,-5.4,40.5
395,348,0,3725,5055,3741,ES,-5.8,41.8
5120,5076,0,33127,41921,25520,ES,-3.6,39.9
12578,11930,0,132833,161867,121591,ES,-5.8,37.5
451,495,0,6374,10671,6460,ES,-6.8,38
1594,1197,0,13506,18994,14105,ES,-4,38.2
9949,8904,0,87843,115468,72777,ES,-7,37.3
1311,1089,NA,15767,25010,NA,ES,-5.1,36.9
700,557,0,6249,8827,5720,ES,-0.4,40.9
682,541,0,8358,11816,7938,ES,-4.9,38.2
859,680,0,7071,10014,6171,ES,-5.6,40.6
785,512,0,19467,25867,16676,ES,-3.2,43.2
1655,1682,0,13428,17199,11753,ES,-4.8,40.7
78,68,0,663,841,642,ES,-2.2,40.7
551,433,0,5398,6785,4732,ES,0.1,42.2
599,365,0,12584,17535,10466,ES,-8.2,43.1
15409,15603,0,125805,144782,87489,ES,-3.4,40.2
864,713,NA,12067,15525,NA,ES,-1.5,42.9
8743,7902,NA,89697,107584,NA,ES,-5.7,41
2442,2349,0,23651,30491,19997,ES,-6.4,39.2
1266,1113,0,10353,13111,8948,ES,-0.8,41.3
10146,7177,0,103108,130349,95460,ES,-0.1,38.8
26,8,0,1523,2531,1608,ES,1.2,42.6
7166,3481,0,84460,119552,81744,ES,1.4,41.3
144,134,0,2105,3264,2113,ES,-6.5,41.9
349,327,0,2660,3692,2599,ES,-2.8,40.6
1335,1099,0,12352,16565,12037,ES,-6.1,42.5
1059,986,0,12445,15380,10451,ES,-2.9,41.8
2764,2230,0,23955,34145,24816,ES,-4.1,37.6
7996,7540,0,56701,69771,47830,ES,-2.3,37
570,453,0,4745,7496,4642,ES,-3.7,38.7
636,362,0,3595,5418,3756,ES,-4.6,39.6
254,193,0,2785,4814,3423,ES,-2.4,38.3
497,332,0,10291,14550,10046,ES,-7.1,42.3
2865,1892,0,23866,28073,21539,ES,-0.8,39.5
1955,1536,0,15062,21550,14286,ES,-3,39.5
2501,1784,0,18459,23014,15905,ES,0.2,40.4
287,186,0,2479,4047,2449,ES,-4.4,39.1
976,892,NA,9144,14833,NA,ES,-3.4,37.3
2933,1426,0,38678,61133,42143,ES,3,42.2
59425,28882,0,977224,1345561,1000307,ES,1.9,41.5
1489,1172,0,17646,26883,18919,ES,-5.4,37.1
127,119,0,1524,2309,1584,ES,-0.7,41
3015,2935,0,27152,33149,23378,ES,-2.1,39
2330,2001,0,23044,29675,20496,ES,-6.3,43.5
1985,1746,0,42178,51449,36470,ES,-7.6,43
1208,891,0,29033,37814,23497,ES,-8.8,42.9
196,134,0,1772,2322,1532,ES,-3.9,42.7
2311,2160,0,22582,32283,20195,ES,-6.4,38.9
284,241,0,2698,3286,2258,ES,-0.7,42.4
2917,2229,0,33870,48167,33701,ES,-4.5,37.6
794,613,0,7645,11959,7820,ES,-6.5,39.8
436,393,0,4942,5699,3910,ES,-2.4,41.9
928,828,0,8929,11893,8224,ES,-4.8,43.3
88,87,0,1043,1307,974,ES,-3.1,41.1
225,184,0,2254,2982,2090,ES,-2.7,41.4
1210,729,0,13536,18525,12239,ES,-2.2,42.4
1963,1530,NA,20518,31954,NA,ES,-5.6,36.9
238,91,0,6546,11095,8039,ES,0.8,41.4
1094,985,0,10166,14123,8942,ES,-6.9,39.2
2724,1878,0,61151,77225,51093,ES,-2.8,42.8
605,429,0,6242,9824,6160,ES,-5.4,37.9
15503,10703,0,126105,142662,108064,ES,-0.6,39.7
449,301,0,3862,5495,4082,ES,-5.3,42.1
1102,926,0,10847,15865,10034,ES,-5.1,40.2
2585,2143,0,22062,28503,18887,ES,-4.1,39.1
219,200,0,2366,3737,2616,ES,-2.4,38.8
400,253,0,3338,5159,3261,ES,-7.2,39.5
175,164,0,1828,2214,1537,ES,-2.3,41.6
2473,1857,0,23467,32728,19022,ES,-6.1,36.2
519,328,0,4136,5036,3596,ES,-0.7,40
404,330,0,3850,5214,3896,ES,-5,42.2
396,323,0,3101,4007,2842,ES,-2.8,41
3668,3162,0,32192,41050,28290,ES,-1.2,41.8
254,202,0,2218,2742,1726,ES,-0.2,42.2
1754,1071,0,13285,16776,11198,ES,0,40.3
555,321,0,5670,8568,5670,ES,-5.6,38.3
1745,779,0,27743,49866,31250,ES,0.6,40.8
6727,6577,0,59532,68686,49039,ES,-4.9,41.6
518,404,0,4277,6304,4059,ES,-4.8,42.7
786,532,0,6540,8411,6094,ES,-4.4,41.8
889,781,0,10422,15088,9234,ES,-6.7,43.4
1914,1344,0,11770,15130,10087,ES,-1.7,38.4
969,663,0,8292,11263,7704,ES,-4.5,41.2
335,307,0,3219,4607,3252,ES,-5,40.5
346,329,0,3411,4454,3090,ES,-1.9,40.6
382,389,0,5902,9255,5689,ES,-6.3,38
388,273,0,4371,6206,4392,ES,-1.4,39.2
9254,8317,0,82814,98807,72989,ES,-5.7,42.7
3713,3149,0,23752,31514,19721,ES,-1.6,37.9
1411,974,0,14232,20359,13206,ES,-6,38.8
7859,6096,0,77402,93046,64269,ES,-4.2,43.2
612,789,0,5099,8558,5045,ES,-6.5,37.1
116,94,0,2284,4139,2415,ES,-7,43.1
153,133,0,2021,2843,1728,ES,0.3,42.5
2268,1615,0,29144,37416,27179,ES,-6.6,42.5
11319,7412,0,104823,132345,98502,ES,-0.4,39
206,114,NA,9606,12940,NA,ES,-2.1,42.9
587,331,0,13145,18372,13027,ES,-8.3,42.4
1158,843,0,8591,11466,8015,ES,-5,41.2
1274,1119,0,11370,17402,12308,ES,-3,37.6
2587,2500,0,18694,24899,16477,ES,-4.7,40.1
4888,4335,NA,39299,56901,NA,ES,-3.9,36.9
828,259,0,16281,29476,19869,ES,1,41.8
1341,1242,0,10837,15095,9571,ES,-2,38.1
290,239,0,2830,3672,2740,ES,-3.4,41.8
408,323,0,10016,15465,9553,ES,-9.2,43.1
325,270,0,3345,5647,3553,ES,-7.1,38.2
699,549,0,5141,6855,4842,ES,-5.3,42.5
1598,1458,0,15966,21038,13984,ES,-6.1,39.5
176,149,0,1688,2363,1638,ES,-2.5,41
1848,1260,0,50370,64347,41727,ES,-2.5,42.8
331,208,0,2864,4621,3404,ES,-4.9,39.3
35124,27056,0,291429,329976,248614,ES,-0.7,38.3
622,524,0,7189,11470,6759,ES,-7.4,37.5
27091,27042,0,195197,232769,145396,ES,-3.9,40.1
1738,642,0,28795,44565,31234,ES,3.2,41.9
743,594,0,7691,12128,7581,ES,-5.6,40.2
2269,1954,0,18682,23486,15880,ES,-0.5,41.6
400,362,0,4007,5670,3791,ES,-5.2,43.1
83,22,0,2980,5216,3404,ES,1.2,42.3
272,224,0,2725,4149,2627,ES,-6.2,41.6
2376,2134,NA,18759,27597,NA,ES,-5.3,36.4
1338,1130,0,11052,15866,10092,ES,-1.6,41.5
1461,1295,0,12833,15509,9941,ES,-1,40.4
17359,18548,0,159443,176052,114530,ES,-3.8,40.8
909,777,0,11126,18172,11008,ES,-6.2,37.7
2091,2168,0,15113,24331,12570,ES,-1.9,37.1
1376,1101,0,13406,21724,13915,ES,-5.7,36.4
487,324,0,11191,16811,10818,ES,-7.8,43.3
24583,21969,0,212015,254065,178533,ES,-4.6,36.8
5260,4682,0,47887,66867,47063,ES,-3.7,38
2436,1295,0,86668,114367,72254,ES,-1.8,43.1
944,593,0,8544,12175,8486,ES,-1.6,39.3
3392,2767,0,21153,27599,16574,ES,-1.5,37.5
1920,1370,0,15397,20011,14098,ES,-5.6,42.4
2203,1950,0,15760,20924,13266,ES,-1.3,38.4
265,209,0,2520,3396,2237,ES,-1.5,40.5
447,282,0,6135,8994,5851,ES,-6,38.2
353,276,0,3459,4327,3080,ES,-3.1,41.6
1200,992,0,12588,16177,9971,ES,-5.2,43.5
463,363,0,5032,8788,5629,ES,-6.8,39.9
577,500,0,4496,6172,4180,ES,-4.7,42.4
796,612,0,6851,10895,7859,ES,-3.3,38.3
391,335,0,2906,4247,3030,ES,-2.2,37.7
461,417,0,3391,4947,3037,ES,-2.2,39.7
15940,14001,0,142982,171141,121575,ES,-4.2,36.7
975,885,0,8449,11547,7171,ES,-0.1,41
11779,11188,0,105581,121128,87378,ES,-4.7,37.8
1699,1255,0,13240,18607,12062,ES,-3.8,39.7
12567,15641,0,82648,117553,68664,ES,-5.5,36.1
7684,8215,0,67772,78693,51638,ES,-4.2,40.8
2824,2301,0,28394,41072,26827,ES,-4.6,37.3
139,147,0,1836,2957,1878,ES,-6.7,42.2
3875,2907,0,33431,44742,28663,ES,-1.9,42.2
757,671,0,7099,8838,5978,ES,-2.3,40.1
1060,761,0,7744,9858,6928,ES,-1.1,39.3
306,256,0,7819,11360,8381,ES,-7.5,42.3
1150,792,0,9177,12446,8430,ES,-1.4,38.7
845,615,0,7472,9962,7134,ES,-5.2,40.8
1485,1083,0,16622,24305,16476,ES,-5.1,37.3
5769,5031,NA,52903,68872,NA,ES,-6.1,37.1
391,283,0,3224,4623,3101,ES,-1.9,41.2
149,129,0,1399,1912,1439,ES,-1.5,40
364,297,0,3218,4832,3179,ES,-6.3,40.9
293,279,0,3618,5831,3367,ES,-6.7,43
276,235,0,2374,3119,2057,ES,-3.4,41.4
5181,4411,0,51292,62123,41806,ES,-3.7,43.2
1726,1417,0,15226,20243,14268,ES,-3.3,39.3
1911,675,0,38273,63484,44164,ES,1.9,41.9
703,515,0,5281,6806,4748,ES,-4,41.7
39674,28948,0,331764,382640,292422,ES,-0.6,39.2
1792,1555,0,17455,22915,16046,ES,-5.1,37.9
809,532,0,5474,7671,5044,ES,-4.2,39.6
107,87,0,847,1175,894,ES,-2.1,41
3385,2954,0,34829,46954,34029,ES,-4,37.9
192,140,0,2110,3249,2151,ES,-4.5,38.7
2136,1644,NA,20210,26667,NA,ES,-5,37.6
3089,2389,NA,26636,36710,NA,ES,-3.7,37.4
25994,24377,0,224194,270446,189807,ES,-0.9,41.7
NA,3328,NA,NA,45698,NA,ES,-0.4,39.9
722,528,0,17448,23601,15597,ES,-8,43.6
203,154,0,2107,2809,1976,ES,-3.5,42.7
593,525,0,4734,6369,4374,ES,-5.2,41.9
254,136,0,2480,3613,2496,ES,-0.9,40.7
1385,1278,0,10684,16299,9706,ES,-5.7,39.9
2970,2650,0,20204,27235,16036,ES,-4.3,40.2
288,216,0,2501,3725,2379,ES,-6.1,42.8
1087,361,0,25973,44805,32240,ES,2.4,42.2
13817,13515,0,143731,183548,129658,ES,-6.1,36.5
111,136,0,1638,2170,1607,ES,-2.6,42.1
632,514,0,5675,8187,5592,ES,-5.5,41.3
88,91,0,1017,1498,994,ES,-6.3,42.2
1296,1010,0,13238,19729,12933,ES,-6.1,39.1
3359,3473,0,24324,31879,22044,ES,-4.8,39.8
236,187,0,2068,2957,2187,ES,-2.4,40.4
266,248,0,3052,4518,3303,ES,-6.1,41.9
244,125,0,5267,8777,5887,ES,1.5,42.3
311,260,0,2650,3932,2493,ES,-2.4,38
2571,2306,0,20126,27670,17509,ES,-1.5,38.2
898,635,0,6683,9575,6446,ES,-3.2,39.9
435,273,0,3970,6371,4110,ES,-5.3,38.5
852,704,0,8261,13652,8324,ES,-6.5,40.1
205,178,0,2621,3417,2385,ES,-0.9,42.7
1965,1709,0,57403,69785,45293,ES,-8.4,42.9
770,608,0,9038,12780,7845,ES,-1.6,42.3
884,657,0,7167,9546,6333,ES,-4.1,41.3
2052,1420,0,17289,26405,17585,ES,-4.2,37.3
1101,685,0,9141,11846,8209,ES,-4.1,42.9
429,277,0,11722,16596,11211,ES,-8,42.9
290,258,0,3052,4883,3277,ES,-5.3,39.4
5136,3888,0,120855,149987,105437,ES,-8.7,42.5
112,93,0,1020,1379,1002,ES,-2.4,41.3
1514,1239,NA,12971,17920,NA,ES,-5.7,42
